Código Departamento;Departamento;Código Entidad;Entidad;Dimensión;Subcategoría;Indicador;Dato Numérico;Dato Cualitativo;Año;Mes;Fuente;Unidad de Medida
5;Antioquia;5120;Cáceres;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);44,06;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5113;Buriticá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);46,9;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5107;Briceño;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);50,94;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5101;Ciudad Bolívar;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);65,47;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5093;Betulia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);39,54;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5091;Betania;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);45,7;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5088;Bello;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);92,62;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5086;Belmira;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);38,52;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5079;Barbosa;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);53,03;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5059;Armenia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);48,51;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5055;Argelia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);42,76;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5051;Arboletes;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);35,54;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5045;Apartadó;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);88,66;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5044;Anzá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);34,35;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5042;Santafé de Antioquia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);72,66;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5040;Anorí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);40;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5038;Angostura;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);24,38;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5036;Angelópolis;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);64,28;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5034;Andes;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);54,21;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5031;Amalfi;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);56,54;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5030;Amagá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);92,75;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5021;Alejandría;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);58,5;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5004;Abriaquí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);50,95;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5002;Abejorral;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);43,64;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5001;Medellín;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);97,15;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5000;Antioquia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (Censo);82,62;;2018;12;DANE;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5001;Medellín;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);95,29;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5002;Abejorral;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);15,71;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5004;Abriaquí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);39,04;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5021;Alejandría;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);32,56;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5030;Amagá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5031;Amalfi;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);35,1;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5034;Andes;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);11,11;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5036;Angelópolis;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5038;Angostura;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5040;Anorí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5042;Santafé de Antioquia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);54,89;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5044;Anzá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);26,59;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5045;Apartadó;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5051;Arboletes;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);23,14;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5055;Argelia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);26,45;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5059;Armenia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);27,35;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5079;Barbosa;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);28,67;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5086;Belmira;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);19,56;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5088;Bello;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);99,89;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5091;Betania;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);48,65;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5093;Betulia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);19,03;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5101;Ciudad Bolívar;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5107;Briceño;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);31,48;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5113;Buriticá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5120;Cáceres;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);48,45;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5125;Caicedo;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);18,38;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5129;Caldas;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);91,99;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5134;Campamento;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);21,83;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5138;Cañasgordas;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);48,87;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5142;Caracolí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);54,74;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5145;Caramanta;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);50,51;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5147;Carepa;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);54,13;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5148;El Carmen de Viboral;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);59,71;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5150;Carolina;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);75,88;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5154;Caucasia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);82,28;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5172;Chigorodó;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Cobertura de alcantarillado (REC);71,11;;2018;9;DNP a partir de información de la Superintendencia de Servicios Públicos Domiciliarios;Porcentaje (el valor está multiplicado por 100)
